word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
mortgage holder,0,0,0,0,0,0,0,0,0,1
mortgager,0,0,0,0,0,1,0,0,0,0
gangrene,0,1,0,1,1,1,0,1,0,0
sphacelus,0,1,0,1,1,1,0,1,0,0
arial mosaic,0,0,0,0,0,0,0,0,0,0
photomosaic,0,0,0,0,0,0,0,0,0,0
moss-grown,0,0,0,0,0,0,0,0,0,0
fogyish,0,0,0,0,0,0,0,0,0,0
stick-in-the-mud,0,0,0,0,0,0,0,0,0,0
stodgy,0,0,0,0,0,0,0,0,0,0
female parent,1,1,0,1,0,0,1,1,0,1
motility,0,0,0,1,0,0,0,0,0,0
apparent motion,0,0,0,1,0,0,0,0,0,0
apparent movement,0,0,0,1,0,0,0,0,0,0
motivation,1,0,0,0,0,0,0,0,0,0
motif,1,0,0,0,0,0,0,0,0,0
motivative,1,0,0,0,0,0,0,0,0,0
motivating,1,0,0,0,0,0,0,0,0,0
variegate,0,0,0,0,0,0,0,0,0,0
parti-color,0,0,0,0,0,0,0,0,0,0
minibike,0,0,0,0,0,0,0,0,0,0
blotch,0,0,0,0,0,0,0,0,0,0
dappled,0,0,0,0,0,0,0,0,0,0
catchword,0,0,0,0,0,0,0,0,0,0
shibboleth,0,0,0,0,0,0,0,0,0,0
saddle horse,0,0,0,0,0,0,0,0,0,0
riding horse,0,0,0,0,0,0,0,0,0,0
backing,0,0,0,0,0,0,0,0,0,0
hop on,0,0,0,0,0,0,0,0,0,0
mount up,0,0,0,0,0,0,0,0,0,0
jump on,0,0,0,0,0,0,0,0,0,0
climb on,0,0,0,0,0,0,0,0,0,0
bestride,0,0,0,0,0,0,0,0,0,0
mountain climber,0,0,0,0,0,0,0,0,0,0
doleful,0,1,1,0,0,1,0,1,0,0
shiner,0,0,0,0,0,0,0,0,0,0
black eye,0,0,0,0,0,0,0,0,0,0
computer mouse,0,0,0,0,0,0,0,0,0,0
mustache,0,0,0,0,0,0,0,0,0,0
oral cavity,0,0,0,0,0,0,0,0,1,0
oral fissure,0,0,0,0,0,0,0,0,1,0
rima oris,0,0,0,0,0,0,0,0,1,0
gumshield,0,0,0,0,0,0,0,0,0,0
embouchure,0,0,0,0,0,0,0,0,0,0
chattel,1,0,0,0,0,0,0,0,0,0
personal chattel,1,0,0,0,0,0,0,0,0,0
moveable,1,0,0,0,0,0,0,0,0,0
transferable,1,0,0,0,0,0,0,0,0,0
transferrable,1,0,0,0,0,0,0,0,0,0
transportable,1,0,0,0,0,0,0,0,0,0
relocation,0,0,0,0,0,0,0,0,0,0
locomote,0,0,0,0,0,0,0,0,0,0
be active,0,0,0,0,0,0,0,0,0,0
make a motion,0,0,0,0,0,0,0,0,0,0
bowel movement,0,0,0,0,0,0,0,0,0,0
bm,0,0,0,0,0,0,0,0,0,0
proposer,1,0,0,0,0,0,0,0,0,0
public mover,1,0,0,0,0,0,0,0,0,0
moving company,1,0,0,0,0,0,0,0,0,0
removal firm,1,0,0,0,0,0,0,0,0,0
removal company,1,0,0,0,0,0,0,0,0,0
hayloft,0,0,0,0,0,0,0,0,0,0
haymow,0,0,0,0,0,0,0,0,0,0
mucose,0,0,0,0,1,0,0,0,0,0
mucous secretion,0,0,0,0,1,0,0,0,0,0
addle,0,1,0,0,0,0,0,0,0,0
addled,0,1,0,0,0,0,0,0,0,0
wooly,0,1,0,0,0,0,0,0,0,0
woolly-headed,0,1,0,0,0,0,0,0,0,0
wooly-minded,0,1,0,0,0,0,0,0,0,0
muddy up,0,1,0,0,1,0,0,0,0,0
boggy,0,1,0,0,1,0,0,0,0,0
marshy,0,1,0,0,1,0,0,0,0,0
miry,0,1,0,0,1,0,0,0,0,0
mucky,0,1,0,0,1,0,0,0,0,0
quaggy,0,1,0,0,1,0,0,0,0,0
sloughy,0,1,0,0,1,0,0,0,0,0
squashy,0,1,0,0,1,0,0,0,0,0
waterlogged,0,1,0,0,1,0,0,0,0,0
silencer,0,0,0,0,0,0,0,0,0,0
mugful,1,1,1,0,0,1,0,1,0,0
times,0,0,0,0,0,0,0,0,0,0
numerousness,0,0,0,0,0,0,0,0,0,0
numerosity,0,0,0,0,0,0,0,0,0,0
procreate,0,0,0,0,0,0,0,0,0,0
multiplier factor,0,0,0,0,0,0,0,0,0,0
florist's chrysanthemum,0,1,0,0,0,1,0,0,0,0
florists' chrysanthemum,0,1,0,0,0,1,0,0,0,0
Dendranthema grandifloruom,0,1,0,0,0,1,0,0,0,0
Chrysanthemum morifolium,0,1,0,0,0,1,0,0,0,0
mussitate,0,1,0,0,0,0,0,0,0,0
epidemic parotitis,0,1,0,0,0,0,0,0,0,0
Edvard Munch,0,0,0,0,0,0,0,0,0,0
terrene,0,0,0,0,0,0,0,0,0,0
wall painting,0,0,0,0,0,0,0,0,0,0
murmuration,0,0,0,0,0,0,0,0,0,0
mussitation,0,0,0,0,0,0,0,0,0,0
murmur vowel,0,0,0,0,0,0,0,0,0,0
heart murmur,0,0,0,0,0,0,0,0,0,0
cardiac murmur,0,0,0,0,0,0,0,0,0,0
musculus,0,0,0,0,0,0,0,0,0,0
muscular tissue,0,0,0,0,0,0,0,0,0,0
muscleman,0,0,0,0,0,0,0,0,0,0
brawn,0,0,0,0,0,0,0,0,0,0
brawniness,0,0,0,0,0,0,0,0,0,0
sinew,0,0,0,0,0,0,0,0,0,0
mesomorphic,1,0,0,0,0,0,0,0,0,0
brawny,1,0,0,0,0,0,0,0,0,0
Mus,0,0,0,0,0,0,0,0,0,0
genus Mus,0,0,0,0,0,0,0,0,0,0
cornmeal mush,0,0,0,0,0,0,0,0,0,0
treacle,0,0,0,0,0,0,0,0,0,0
glop,0,0,0,0,0,0,0,0,0,0
dogsled,0,0,0,0,0,0,0,0,0,0
mushroom cloud,0,0,0,0,0,0,0,0,0,0
mushroom-shaped cloud,0,0,0,0,0,0,0,0,0,0
euphony,1,0,0,0,0,0,1,1,0,0
musical comedy,1,0,1,1,0,0,1,1,1,1
musical theater,1,0,1,1,0,0,1,1,1,1
table mustard,0,0,0,0,0,0,0,0,0,0
mustard greens,0,0,0,0,0,0,0,0,0,0
leaf mustard,0,0,0,0,0,0,0,0,0,0
Indian mustard,0,0,0,0,0,0,0,0,0,0
muster up,0,0,0,0,0,0,0,0,0,0
fusty,0,1,0,0,1,0,0,0,0,0
frowsty,0,1,0,0,1,0,0,0,0,0
genetic mutation,0,0,0,0,0,0,0,0,0,0
chromosomal mutation,0,0,0,0,0,0,0,0,0,0
maimed,0,1,0,0,1,0,0,0,0,0
mouton,0,0,0,0,0,0,0,0,0,0
gun muzzle,0,1,0,0,0,1,0,0,0,0
nearsightedness,0,1,1,0,0,0,0,1,0,0
shortsightedness,0,1,1,0,0,0,0,1,0,0
nearsighted,0,0,0,0,0,0,0,0,0,0
shortsighted,0,0,0,0,0,0,0,0,0,0
unforesightful,0,0,0,0,0,0,0,0,0,0
ten thousand,0,0,0,0,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,0
orphic,0,0,0,1,0,1,0,0,1,0
mystery story,0,0,0,1,0,0,0,0,1,0
whodunit,0,0,0,1,0,0,0,0,1,0
religious mystic,0,0,0,0,0,0,0,0,1,0
religious mysticism,0,0,0,0,0,0,0,0,0,0
fabulous,0,0,0,0,0,0,0,0,0,0
mythologic,0,0,0,0,0,0,0,0,0,0
low-water mark,0,1,0,0,0,0,0,0,0,0
scolder,0,1,1,0,0,0,0,0,0,0
nagger,0,1,1,0,0,0,0,0,0,0
common scold,0,1,1,0,0,0,0,0,0,0
hen-peck,0,1,1,0,0,0,0,0,0,0
nail down,0,0,0,0,0,0,0,0,0,0
pinpoint,0,0,0,0,0,0,0,0,0,0
naif,0,1,0,0,0,0,0,0,0,0
uninstructed,0,1,0,0,0,0,0,0,0,0
unenlightened,0,1,0,0,0,0,0,0,0,0
uninitiate,0,1,0,0,0,0,0,0,0,0
au naturel,0,0,0,0,0,0,0,0,0,0
diagnose,0,0,0,0,0,0,0,0,0,0
unidentified,0,1,0,0,1,0,0,0,0,0
nursemaid,0,0,0,0,0,0,0,0,0,0
nanny-goat,0,0,0,0,0,0,0,0,0,0
she-goat,0,0,0,0,0,0,0,0,0,0
nanometre,0,0,0,0,0,0,0,0,0,0
nm,0,0,0,0,0,0,0,0,0,0
millimicron,0,0,0,0,0,0,0,0,0,0
micromillimeter,0,0,0,0,0,0,0,0,0,0
micromillimetre,0,0,0,0,0,0,0,0,0,0
catnap,1,0,0,0,0,0,1,0,0,0
cat sleep,1,0,0,0,0,0,1,0,0,0
forty winks,1,0,0,0,0,0,1,0,0,0
short sleep,1,0,0,0,0,0,1,0,0,0
Napoleon,1,0,0,0,0,0,1,0,0,0
catch a wink,1,0,0,0,0,0,1,0,0,0
scruff,0,0,0,0,0,0,0,0,0,0
nucha,0,0,0,0,0,0,0,0,0,0
table napkin,0,0,0,0,0,0,0,1,0,0
serviette,0,0,0,0,0,0,0,1,0,0
off-guard,0,0,0,0,0,0,0,0,0,0
off guard,0,0,0,0,0,0,0,0,0,0
off one's guard,0,0,0,0,0,0,0,0,0,0
off his guard,0,0,0,0,0,0,0,0,0,0
off her guard,0,0,0,0,0,0,0,0,0,0
off your guard,0,0,0,0,0,0,0,0,0,0
narcotizing,0,1,0,0,0,0,0,0,0,0
narcotising,0,1,0,0,0,0,0,0,0,0
soporiferous,0,1,0,0,0,0,0,0,0,0
storyteller,0,0,0,0,0,0,0,0,0,0
pin down,0,0,0,0,0,0,0,0,0,0
peg down,0,0,0,0,0,0,0,0,0,0
narrow down,0,0,0,0,0,0,0,0,0,0
specialise,0,0,0,0,0,0,0,0,0,0
constringe,0,0,0,0,0,0,0,0,0,0
narrow-minded,0,0,0,0,0,0,0,0,0,0
tapered,0,0,0,0,0,0,0,0,0,0
constricting,0,0,0,0,0,0,0,0,0,0
constrictive,0,0,0,0,0,0,0,0,0,0
KwaZulu-Natal,0,0,0,0,0,0,0,0,0,0
Carry Nation,0,0,0,0,0,0,0,0,0,1
Carry Amelia Moore Nation,0,0,0,0,0,0,0,0,0,1
Virgin Birth,0,0,0,0,0,0,0,0,0,0
natural scientist,1,0,0,0,0,0,0,0,0,0
naturalisation,0,0,0,0,0,0,0,0,0,0
naturalised,0,0,0,0,0,0,0,0,0,0
of course,0,0,0,0,0,0,0,0,0,0
by nature,0,0,0,0,0,0,0,0,0,0
nauseated,0,1,0,0,1,0,0,1,0,0
sickish,0,1,0,0,1,0,0,1,0,0
umbilicus,0,0,0,0,0,0,0,0,0,0
bellybutton,0,0,0,0,0,0,0,0,0,0
belly button,0,0,0,0,0,0,0,0,0,0
omphalos,0,0,0,0,0,0,0,0,0,0
omphalus,0,0,0,0,0,0,0,0,0,0
navel point,0,0,0,0,0,0,0,0,0,0
pilotage,0,0,0,0,0,0,0,0,0,0
piloting,0,0,0,0,0,0,0,0,0,0
seafaring,0,0,0,0,0,0,0,0,0,0
sailing master,0,0,0,1,0,0,0,0,0,1
naval forces,0,0,0,0,0,0,0,0,0,0
dark blue,0,0,0,0,0,0,0,0,0,0
navy blue,0,0,0,0,0,0,0,0,0,0
United States Navy,0,0,0,0,0,0,0,0,0,0
US Navy,0,0,0,0,0,0,0,0,0,0
USN,0,0,0,0,0,0,0,0,0,0
nebular,0,0,0,0,0,0,0,0,0,0
unfixed,0,0,0,0,0,0,0,0,0,0
needfully,0,0,0,0,0,0,0,0,0,0
inevitably,0,0,0,0,0,0,0,0,0,0
of necessity,0,0,0,0,0,0,0,0,0,0
needs,0,0,0,0,0,0,0,0,0,0
cervix,0,0,0,0,0,0,0,0,0,0
neck opening,0,0,0,0,0,0,0,0,0,0
ambrosia,1,0,0,0,0,0,0,0,0,0
needed,0,1,0,0,0,0,0,0,0,0
acerate leaf,1,0,0,0,0,0,0,0,0,0
phonograph needle,1,0,0,0,0,0,0,0,0,0
goad,1,0,0,0,0,0,0,0,0,0
disconfirming,0,1,0,0,0,0,0,1,0,0
electronegative,0,1,0,0,0,0,0,1,0,0
negatively charged,0,1,0,0,0,0,0,1,0,0
minus,0,1,0,0,0,0,0,1,0,0
neglectfulness,0,1,0,0,0,0,0,0,0,0
ignored,0,1,1,0,1,0,0,1,0,0
unheeded,0,1,1,0,1,0,0,1,0,0
trifling,0,0,0,0,0,0,0,0,0,0
talk terms,1,0,0,0,0,0,0,0,0,1
negotiant,1,0,0,0,0,0,0,0,0,0
treater,1,0,0,0,0,0,0,0,0,0
nicker,0,0,0,0,0,0,0,0,0,0
whicker,0,0,0,0,0,0,0,0,0,0
whinny,0,0,0,0,0,0,0,0,0,0
neighbour,1,0,0,1,0,0,0,0,0,1
catechumen,0,0,0,0,0,0,0,0,0,0
nervus,1,0,0,0,0,0,0,0,0,0
neural,0,1,0,1,0,1,0,0,0,0
aflutter,0,1,0,1,0,1,0,0,0,0
skittish,0,1,0,1,0,1,0,0,0,0
flighty,0,1,0,1,0,1,0,0,0,0
spooky,0,1,0,1,0,1,0,0,0,0
jitteriness,0,0,0,0,0,1,0,0,0,0
jumpiness,0,0,0,0,0,1,0,0,0,0
restiveness,0,0,0,0,0,1,0,0,0,0
nerves,0,0,0,0,0,1,0,0,0,0
baby bird,0,0,0,0,0,0,0,0,0,0
internet,0,0,0,0,0,0,0,0,0,0
cyberspace,0,0,0,0,0,0,0,0,0,0
nett,0,0,0,0,0,0,0,0,0,0
chthonian,0,1,1,0,0,1,0,1,0,0
chthonic,0,1,1,0,0,1,0,1,0,0
under,0,1,1,0,0,1,0,1,0,0
urticate,0,1,1,0,1,0,0,0,0,0
electronic network,0,0,0,1,0,0,0,0,0,0
neuralgy,0,1,0,0,0,1,0,1,0,0
clinical neurology,0,0,0,0,0,0,0,0,0,0
neuroticism,0,1,0,0,0,1,0,1,0,0
psychoneurosis,0,1,0,0,0,1,0,1,0,0
psychoneurotic,0,1,0,0,1,1,0,0,0,0
mental case,0,1,0,0,1,1,0,0,0,0
sexless,0,0,0,0,0,0,0,0,0,0
achromatic,0,0,0,1,0,0,0,0,0,1
electroneutral,0,0,0,1,0,0,0,0,0,1
disinterest,0,0,0,0,0,0,0,0,0,1
neonate,0,0,0,0,0,0,0,0,0,0
newborn infant,0,0,0,0,0,0,0,0,0,0
newborn baby,0,0,0,0,0,0,0,0,0,0
new-sprung,0,0,0,0,0,0,0,0,0,0
freshly,0,0,0,0,0,0,0,0,0,0
new,0,0,0,0,0,0,0,0,0,0
news program,0,0,0,0,0,0,0,0,0,0
news show,0,0,0,0,0,0,0,0,0,0
newsworthiness,0,0,0,0,0,0,0,0,0,0
newspaper publisher,0,0,0,0,0,0,0,0,0,0
newsprint,0,0,0,0,0,0,0,0,0,0
pen nib,0,0,0,0,0,0,0,0,0,0
nybble,0,0,0,0,0,0,0,0,0,0
ecological niche,0,0,0,0,0,0,0,0,0,0
snick,0,0,0,0,0,0,0,0,0,0
Ni,0,0,0,0,0,0,0,0,0,0
atomic number 28,0,0,0,0,0,0,0,0,0,0
nickel note,0,0,0,0,0,0,0,0,0,0
moniker,0,0,0,0,0,0,0,0,0,0
cognomen,0,0,0,0,0,0,0,0,0,0
sobriquet,0,0,0,0,0,0,0,0,0,0
soubriquet,0,0,0,0,0,0,0,0,0,0
byname,0,0,0,0,0,0,0,0,0,0
nigga,0,1,0,0,0,0,0,0,0,0
coon,0,1,0,0,0,0,0,0,0,0
jigaboo,0,1,0,0,0,0,0,0,0,0
nigra,0,1,0,0,0,0,0,0,0,0
almost,0,0,0,0,0,0,0,0,0,0
most,0,0,0,0,0,0,0,0,0,0
well-nigh,0,0,0,0,0,0,0,0,0,0
Nox,0,0,0,0,0,0,0,0,0,0
Luscinia megarhynchos,0,0,0,0,0,0,0,0,0,0
Florence Nightingale,0,0,0,0,0,0,0,0,0,0
Lady with the Lamp,0,0,0,0,0,0,0,0,0,0
nihilistic delusion,0,1,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
XC,0,0,0,0,0,0,0,0,0,0
xc,0,0,0,0,0,0,0,0,0,0
one-ninth,0,0,0,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0,0,0,0
Jap,0,0,0,0,0,0,0,0,0,0
piquance,0,0,0,0,0,0,0,0,0,0
piquancy,0,0,0,0,0,0,0,0,0,0
piquantness,0,0,0,0,0,0,0,0,0,0
tanginess,0,0,0,0,0,0,0,0,0,0
twinge,0,0,0,0,0,0,0,0,0,0
tweet,0,0,0,0,0,0,0,0,0,0
mammilla,0,0,0,0,0,0,0,0,0,0
mamilla,0,0,0,0,0,0,0,0,0,0
noblesse,1,0,0,1,0,0,0,0,0,1
leaf node,0,0,0,0,0,0,0,0,0,0
lymph node,0,0,0,0,0,0,0,0,0,0
lymph gland,0,0,0,0,0,0,0,0,0,0
nodulated,0,0,0,0,0,0,0,0,0,0
noduled,0,0,0,0,0,0,0,0,0,0
haphazardness,0,1,0,0,0,0,0,0,0,0
stochasticity,0,1,0,0,0,0,0,0,0,0
make noise,0,1,0,0,0,0,0,0,0,0
noun phrase,0,0,0,0,0,0,0,0,0,0
nominal phrase,0,0,0,0,0,0,0,0,0,0
tokenish,0,0,0,0,0,0,0,0,0,0
nominative,0,0,0,0,0,0,0,0,0,0
nominating speech,1,0,0,0,0,0,0,0,0,0
nominating address,1,0,0,0,0,0,0,0,0,0
time being,0,0,0,0,0,0,0,0,0,0
characterless,0,0,0,0,0,0,0,0,0,0
folderal,0,1,0,0,0,0,0,0,0,0
falderol,0,1,0,0,0,0,0,0,0,0
frill,0,1,0,0,0,0,0,0,0,0
gimcrackery,0,1,0,0,0,0,0,0,0,0
trumpery,0,1,0,0,0,0,0,0,0,0
running noose,0,1,0,0,0,0,0,1,0,0
slip noose,0,1,0,0,0,0,0,1,0,0
N,1,0,0,0,0,0,0,0,0,0
olfactory organ,0,0,0,0,1,0,0,0,0,0
intrude,0,0,0,0,1,0,0,0,0,0
horn in,0,0,0,0,1,0,0,0,0,0
anterior naris,0,0,0,0,0,0,0,0,0,0
luminary,1,0,0,0,0,0,1,0,0,1
leading light,1,0,0,0,0,0,1,0,0,1
guiding light,1,0,0,0,0,0,1,0,0,1
notability,1,0,0,0,0,0,1,0,0,1
notary public,0,0,0,0,0,0,0,0,0,1
notational system,0,0,0,0,0,0,0,0,0,0
mountain pass,0,0,0,0,0,0,0,0,0,0
serrate,0,0,0,0,0,0,0,0,0,0
saw-toothed,0,0,0,0,0,0,0,0,0,0
musical note,0,0,0,0,0,0,0,0,0,0
promissory note,0,0,0,0,0,0,0,0,0,0
note of hand,0,0,0,0,0,0,0,0,0,0
take note,0,0,0,0,0,0,0,0,0,0
notebook computer,0,0,0,0,0,0,0,0,0,0
nullity,0,1,0,0,0,0,0,1,0,0
nihility,0,1,0,0,0,0,0,1,0,0
malarkey,0,1,0,0,0,0,0,1,0,0
malarky,0,1,0,0,0,0,0,1,0,0
idle words,0,1,0,0,0,0,0,1,0,0
obtrusive,0,0,0,0,0,0,0,0,0,0
apprisal,0,0,0,1,0,0,0,0,0,0
whimsey,1,0,0,0,0,0,0,0,0,0
conceptional,0,0,0,0,0,0,0,0,0,0
ideational,0,0,0,0,0,0,0,0,0,0
ill fame,1,1,1,0,1,1,0,0,0,0
however,0,0,0,0,0,0,0,0,0,0
nevertheless,0,0,0,0,0,0,0,0,0,0
all the same,0,0,0,0,0,0,0,0,0,0
even so,0,0,0,0,0,0,0,0,0,0
nonetheless,0,0,0,0,0,0,0,0,0,0
nutrify,0,0,0,0,0,0,0,0,0,0
knickknack,0,0,0,0,0,0,0,0,0,0
bauble,0,0,0,0,0,0,0,0,0,0
gaud,0,0,0,0,0,0,0,0,0,0
gewgaw,0,0,0,0,0,0,0,0,0,0
fallal,0,0,0,0,0,0,0,0,0,0
trinket,0,0,0,0,0,0,0,0,0,0
novitiate,0,0,0,0,0,0,0,0,0,0
nicety,0,0,0,0,0,0,0,0,0,0
cell nucleus,0,0,0,0,0,0,0,0,0,0
karyon,0,0,0,0,0,0,0,0,0,0
lens nucleus,0,0,0,0,0,0,0,0,0,0
nude painting,0,0,0,0,0,0,0,0,0,0
nude person,0,0,0,0,0,0,0,0,0,0
nude sculpture,0,0,0,0,0,0,0,0,0,0
nude statue,0,0,0,0,0,0,0,0,0,0
poke at,0,0,0,0,0,0,0,0,0,0
nudeness,0,0,0,0,0,0,0,0,0,0
phone number,0,0,0,0,0,0,0,0,0,0
telephone number,0,0,0,0,0,0,0,0,0,0
identification number,0,0,0,0,0,0,0,0,0,0
keep down,0,0,0,0,0,0,0,0,0,0
Book of Numbers,1,0,0,0,0,0,0,0,0,0
numbers pool,1,0,0,0,0,0,0,0,0,0
numbers game,1,0,0,0,0,0,0,0,0,0
numbers racket,1,0,0,0,0,0,0,0,0,0
numeric,0,0,0,0,0,0,0,0,0,0
conical buoy,0,1,0,0,0,0,0,0,0,1
nun buoy,0,1,0,0,0,0,0,0,0,1
breastfeed,1,0,0,0,0,0,0,0,0,1
suckle,1,0,0,0,0,0,0,0,0,1
wet-nurse,1,0,0,0,0,0,0,0,0,1
lactate,1,0,0,0,0,0,0,0,0,1
give suck,1,0,0,0,0,0,0,0,0,1
baby's room,1,0,0,0,0,0,1,0,0,1
foster,1,0,1,1,1,1,1,0,0,1
nutmeg tree,0,0,0,0,0,0,0,0,0,0
Myristica fragrans,0,0,0,0,0,0,0,0,0,0
alimentary,1,0,0,0,0,0,0,1,0,0
alimental,1,0,0,0,0,0,0,1,0,0
nourishing,1,0,0,0,0,0,0,1,0,0
Nut,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0
houri,0,0,0,0,0,0,0,0,0,0
oak tree,1,0,0,0,0,0,0,0,0,0
burgoo,0,0,0,0,0,0,0,0,0,0
rolled oats,0,0,0,0,0,0,0,0,0,0
obeisance,1,0,0,0,0,0,0,0,0,1
yieldingly,0,0,0,0,0,0,0,0,0,0
corpulent,0,1,0,0,1,0,0,0,0,0
rotund,0,1,0,0,1,0,0,0,0,0
fleshiness,0,1,0,0,1,0,0,1,0,0
corpulency,0,1,0,0,1,0,0,1,0,0
obeah,0,1,0,0,1,1,0,0,0,0
necrology,0,1,0,0,0,0,0,1,1,0
physical object,0,0,0,0,0,0,0,0,0,0
expostulation,0,1,1,0,0,0,0,0,0,0
remonstrance,0,1,1,0,0,0,0,0,0,0
remonstration,0,1,1,0,0,0,0,0,0,0
exceptionable,0,1,0,0,0,0,0,0,0,0
objective lens,1,0,0,1,0,0,0,0,0,1
object lens,1,0,0,1,0,0,0,0,0,1
object glass,1,0,0,1,0,0,0,0,0,1
nonsubjective,1,0,0,1,0,0,0,0,0,1
duty,0,0,0,0,0,0,0,0,0,0
debt instrument,0,0,0,0,0,0,0,0,0,0
certificate of indebtedness,0,0,0,0,0,0,0,0,0,0
duty-bound,0,0,0,0,0,0,0,0,0,0
complaisant,1,0,1,1,1,1,1,0,1,1
oblique case,0,0,0,0,0,0,0,0,0,0
external oblique muscle,0,0,0,0,0,0,0,0,0,0
musculus obliquus externus abdominis,0,0,0,0,0,0,0,0,0,0
abdominal external oblique muscle,0,0,0,0,0,0,0,0,0,0
blotted out,0,1,1,0,0,1,0,1,0,0
obliviousness,0,1,1,0,0,1,0,0,0,0
hautboy,0,0,0,0,0,0,0,0,0,0
hautbois,0,0,0,0,0,0,0,0,0,0
lewdness,0,1,1,0,1,0,0,0,0,0
bawdiness,0,1,1,0,1,0,0,0,0,0
salaciousness,0,1,1,0,1,0,0,0,0,0
salacity,0,1,1,0,1,0,0,0,0,0
bedim,0,0,0,0,0,0,0,0,0,0
overcloud,0,0,0,0,0,0,0,0,0,0
unnoticeable,0,0,0,0,0,0,0,0,0,0
obscureness,0,1,0,0,0,0,0,0,0,0
abstruseness,0,1,0,0,0,0,0,0,0,0
reconditeness,0,1,0,0,0,0,0,0,0,0
watching,0,0,0,0,0,0,0,0,0,0
honoring,0,0,0,0,0,0,0,0,0,0
law-abiding,1,0,0,0,0,0,0,0,0,0
accoucheur,0,0,0,0,0,0,0,0,0,1
stubborn,0,1,0,0,0,0,0,0,0,0
unregenerate,0,1,0,0,0,0,0,0,0,0
gettable,1,0,0,0,0,0,1,0,0,0
getable,1,0,0,0,0,0,1,0,0,0
procurable,1,0,0,0,0,0,1,0,0,0
purblind,0,1,0,0,0,0,0,0,0,0
sweet potato,0,0,0,0,0,0,0,0,0,0
on occasion,0,0,0,0,0,0,0,0,0,0
once in a while,0,0,0,0,0,0,0,0,0,0
now and then,0,0,0,0,0,0,0,0,0,0
now and again,0,0,0,0,0,0,0,0,0,0
at times,0,0,0,0,0,0,0,0,0,0
from time to time,0,0,0,0,0,0,0,0,0,0
occluded front,0,0,0,0,0,0,0,0,0,0
occult arts,0,1,0,0,1,1,0,0,0,0
moving in,0,0,0,0,0,0,0,0,0,0
military control,1,0,0,0,0,0,0,0,0,0
lodge in,0,0,0,0,0,0,0,0,0,0
tenanted,0,0,0,0,0,0,0,0,0,0
Eastern Malayo-Polynesian,0,0,0,0,0,0,0,0,0,0
musical octave,0,0,0,0,0,0,0,0,0,0
devilfish,0,0,0,0,1,0,0,0,0,0
opthalmic,0,0,0,0,0,0,0,0,0,0
oddness,0,1,0,0,1,0,0,1,1,0
quirk,0,1,0,0,1,0,0,1,1,0
quirkiness,0,1,0,0,1,0,0,1,1,0
betting odds,0,0,0,0,0,0,0,0,0,0
hodometer,0,0,0,0,0,0,0,0,0,0
mileometer,0,0,0,0,0,0,0,0,0,0
milometer,0,0,0,0,0,0,0,0,0,0
olfactory sensation,0,1,0,0,0,0,0,0,0,0
olfactory perception,0,1,0,0,0,0,0,0,0,0
body of work,0,0,0,0,0,0,0,0,0,0
wrongdoer,0,1,1,0,1,1,0,1,0,0
offensive activity,0,1,1,0,1,1,0,1,0,0
umbrage,0,1,1,0,1,1,0,1,0,0
violative,0,1,1,0,1,0,0,0,0,0
dysphemistic,0,1,1,0,1,0,0,0,0,0
proffer,1,0,0,0,0,0,0,0,0,0
offer up,1,0,0,0,0,0,0,0,0,0
declare oneself,1,0,0,0,0,0,0,0,0,0
pop the question,1,0,0,0,0,0,0,0,0,0
oblation,0,0,0,0,0,0,0,0,0,1
offhandedly,0,1,0,0,0,0,0,0,0,0
business office,0,0,0,0,0,0,0,0,0,0
office staff,0,0,0,0,0,0,0,0,0,0
military officer,1,0,0,0,0,0,0,0,0,1
officeholder,1,0,0,0,0,0,0,0,0,1
police officer,1,0,0,0,0,0,0,0,0,1
ship's officer,1,0,0,0,0,0,0,0,0,1
functionary,0,0,0,0,0,0,0,0,0,1
unlade,0,0,0,0,0,0,0,0,0,0
stolon,1,0,0,1,0,0,0,0,0,0
offset printing,1,0,0,1,0,0,0,0,0,0
set-back,1,0,0,1,0,0,0,0,0,0
setoff,1,0,0,1,0,0,0,0,0,0
offsides,0,0,0,0,0,0,0,0,0,0
oil color,0,0,0,0,0,0,0,0,0,0
oil colour,0,0,0,0,0,0,0,0,0,0
vegetable oil,0,0,0,0,0,0,0,0,0,0
old,0,0,0,0,0,0,0,1,0,0
onetime,0,0,0,0,0,0,0,1,0,0
one-time,0,0,0,0,0,0,0,1,0,0
quondam,0,0,0,0,0,0,0,1,0,0
sometime,0,0,0,0,0,0,0,1,0,0
honest-to-god,0,0,0,0,0,0,0,1,0,0
honest-to-goodness,0,0,0,0,0,0,0,1,0,0
sure-enough,0,0,0,0,0,0,0,1,0,0
Old,0,0,0,0,0,0,0,1,0,0
olfactive,0,1,0,1,0,0,0,0,0,0
European olive tree,0,0,0,0,0,0,0,0,0,0
Olea europaea,0,0,0,0,0,0,0,0,0,0
Z,0,0,0,0,0,0,0,0,0,0
omelette,0,0,0,0,0,0,0,0,0,0
portent,0,1,0,1,0,1,0,0,0,0
prognostication,0,1,0,1,0,1,0,0,0,0
